datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday_Name,Day,Week,Weekend,M01AB_Lag1,M01AB_MA7
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Tuesday,1,1,0,8.0,5.194285714285714
2019-01-02,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,276,Wednesday,2,1,0,0.0,5.812857142857142
2019-01-03,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,276,Thursday,3,1,0,5.33,5.905714285714287
2019-01-04,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,276,Friday,4,1,0,4.33,5.238571428571428
2019-01-05,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,276,Saturday,5,1,1,7.0,5.428571428571429
2019-01-06,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,276,Sunday,6,1,1,8.01,5.857142857142857
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Monday,7,2,0,8.33,4.714285714285714
2019-01-08,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,276,Tuesday,8,2,0,0.0,5.3342857142857145
2019-01-09,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,276,Wednesday,9,2,0,4.34,5.001428571428572
2019-01-10,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,276,Thursday,10,2,0,3.0,5.525714285714286
2019-01-11,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,276,Friday,11,2,0,8.0,5.2871428571428565
2019-01-12,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,276,Saturday,12,2,1,5.33,5.094285714285715
2019-01-13,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,276,Sunday,13,2,1,6.66,5.094285714285713
2019-01-14,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,276,Monday,14,3,0,8.33,6.38
2019-01-15,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,276,Tuesday,15,3,0,9.0,6.378571428571428
2019-01-16,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,276,Wednesday,16,3,0,4.33,7.021428571428572
2019-01-17,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,276,Thursday,17,3,0,7.5,6.6414285714285715
2019-01-18,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,276,Friday,18,3,0,5.34,6.784285714285714
2019-01-19,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,276,Saturday,19,3,1,6.33,6.835714285714286
2019-01-20,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,276,Sunday,20,3,1,7.02,7.312857142857142
2019-01-21,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,276,Monday,21,4,0,11.67,6.647142857142856
2019-01-22,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,276,Tuesday,22,4,0,4.34,7.0042857142857144
2019-01-23,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,276,Wednesday,23,4,0,6.83,6.408571428571428
2019-01-24,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,276,Thursday,24,4,0,3.33,6.217142857142858
2019-01-25,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,276,Friday,25,4,0,4.0,5.645714285714285
2019-01-26,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,276,Saturday,26,4,1,2.33,5.642857142857143
2019-01-27,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,276,Sunday,27,4,1,7.0,5.478571428571428
2019-01-28,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,276,Monday,28,5,0,10.52,6.072857142857144
2019-01-29,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,276,Tuesday,29,5,0,8.5,5.811428571428572
2019-01-30,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,276,Wednesday,30,5,0,5.0,6.24
2019-01-31,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,276,Thursday,31,5,0,6.33,5.907142857142857
2019-02-01,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,276,Friday,1,5,0,1.67,7.194285714285714
2019-02-02,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,276,Saturday,2,5,1,11.34,8.1
2019-02-03,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,276,Sunday,3,5,1,13.34,7.4542857142857155
2019-02-04,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,276,Monday,4,6,0,6.0,7.144285714285715
2019-02-05,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,276,Tuesday,5,6,0,6.33,7.191428571428572
2019-02-06,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,276,Wednesday,6,6,0,5.33,7.192857142857142
2019-02-07,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,276,Thursday,7,6,0,6.34,7.2871428571428565
2019-02-08,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,276,Friday,8,6,0,2.33,5.952857142857143
2019-02-09,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,276,Saturday,9,6,1,2.0,5.001428571428571
2019-02-10,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,276,Sunday,10,6,1,6.68,4.621428571428572
2019-02-11,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,276,Monday,11,7,0,3.34,4.86
2019-02-12,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,276,Tuesday,12,7,0,8.0,5.05
2019-02-13,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,276,Wednesday,13,7,0,6.66,4.715714285714285
2019-02-14,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,276,Thursday,14,7,0,4.0,4.715714285714286
2019-02-15,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,276,Friday,15,7,0,2.33,5.192857142857143
2019-02-16,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,276,Saturday,16,7,1,5.34,5.144285714285715
2019-02-17,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,276,Sunday,17,7,1,6.34,5.001428571428571
2019-02-18,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,276,Monday,18,8,0,2.34,4.335714285714285
2019-02-19,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,276,Tuesday,19,8,0,3.34,3.8599999999999994
2019-02-20,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,276,Wednesday,20,8,0,3.33,3.6228571428571428
2019-02-21,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,276,Thursday,21,8,0,2.34,3.5271428571428567
2019-02-22,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,276,Friday,22,8,0,1.66,3.097142857142857
2019-02-23,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,276,Saturday,23,8,1,2.33,2.9071428571428575
2019-02-24,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,276,Sunday,24,8,1,5.01,3.192857142857143
2019-02-25,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,276,Monday,25,9,0,4.34,3.4785714285714286
2019-02-26,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,276,Tuesday,26,9,0,5.34,3.335714285714286
2019-02-27,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,276,Wednesday,27,9,0,2.33,3.7157142857142853
2019-02-28,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,276,Thursday,28,9,0,5.0,3.5742857142857147
2019-03-01,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,276,Friday,1,9,0,0.67,3.4314285714285715
2019-03-02,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,276,Saturday,2,9,1,1.33,3.288571428571428
2019-03-03,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,276,Sunday,3,9,1,4.01,3.8114285714285714
2019-03-04,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,276,Monday,4,10,0,8.0,3.8099999999999996
2019-03-05,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,276,Tuesday,5,10,0,5.33,3.9071428571428575
2019-03-06,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,276,Wednesday,6,10,0,3.01,3.2414285714285715
2019-03-07,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,276,Thursday,7,10,0,0.34,4.192857142857142
2019-03-08,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,276,Friday,8,10,0,7.33,4.335714285714286
2019-03-09,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,276,Saturday,9,10,1,2.33,4.668571428571428
2019-03-10,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,276,Sunday,10,10,1,6.34,4.3585714285714285
2019-03-11,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,276,Monday,11,11,0,5.83,5.691428571428572
2019-03-12,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,276,Tuesday,12,11,0,14.66,5.880000000000001
2019-03-13,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,276,Wednesday,13,11,0,4.33,6.212857142857142
2019-03-14,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,276,Thursday,14,11,0,2.67,5.737142857142857
2019-03-15,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,276,Friday,15,11,0,4.0,5.808571428571429
2019-03-16,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,276,Saturday,16,11,1,2.83,6.094285714285713
2019-03-17,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,276,Sunday,17,11,1,8.34,6.215714285714285
2019-03-18,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,276,Monday,18,12,0,6.68,4.454285714285715
2019-03-19,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,276,Tuesday,19,12,0,2.33,5.121428571428572
2019-03-20,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,276,Wednesday,20,12,0,9.0,5.55
2019-03-21,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,276,Thursday,21,12,0,5.67,5.311428571428571
2019-03-22,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,276,Friday,22,12,0,2.33,5.572857142857144
2019-03-23,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,276,Saturday,23,12,1,4.66,5.238571428571428
2019-03-24,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,276,Sunday,24,12,1,6.0,5.141428571428571
2019-03-25,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,276,Monday,25,13,0,6.0,5.5
2019-03-26,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,276,Tuesday,26,13,0,4.84,4.785714285714286
2019-03-27,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,276,Wednesday,27,13,0,4.0,4.881428571428572
2019-03-28,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,276,Thursday,28,13,0,6.34,4.738571428571428
2019-03-29,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,276,Friday,29,13,0,1.33,4.501428571428571
2019-03-30,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,276,Saturday,30,13,1,3.0,4.3100000000000005
2019-03-31,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,276,Sunday,31,13,1,4.66,4.452857142857143
2019-04-01,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,276,Monday,1,14,0,7.0,4.191428571428571
2019-04-02,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,276,Tuesday,2,14,0,3.01,4.715714285714285
2019-04-03,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,276,Wednesday,3,14,0,7.67,4.571428571428571
2019-04-04,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,276,Thursday,4,14,0,5.33,5.024285714285715
2019-04-05,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,276,Friday,5,14,0,4.5,5.501428571428572
2019-04-06,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,276,Saturday,6,14,1,6.34,5.312857142857142
2019-04-07,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,276,Sunday,7,14,1,3.34,5.17
2019-04-08,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,276,Monday,8,15,0,6.0,5.454285714285715
2019-04-09,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,276,Tuesday,9,15,0,5.0,4.7628571428571425
2019-04-10,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,276,Wednesday,10,15,0,2.83,4.335714285714286
2019-04-11,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,276,Thursday,11,15,0,2.34,4.74
2019-04-12,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,276,Friday,12,15,0,7.33,4.452857142857143
2019-04-13,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,276,Saturday,13,15,1,4.33,4.618571428571428
2019-04-14,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,276,Sunday,14,15,1,4.5,4.332857142857143
2019-04-15,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,276,Monday,15,16,0,4.0,4.284285714285715
2019-04-16,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,276,Tuesday,16,16,0,4.66,4.165714285714286
2019-04-17,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,4,276,Wednesday,17,16,0,2.0,4.831428571428572
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Thursday,18,16,0,7.0,3.7842857142857147
2019-04-19,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,2019,4,276,Friday,19,16,0,0.0,3.642857142857143
2019-04-20,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,2019,4,276,Saturday,20,16,1,3.34,4.285714285714286
2019-04-21,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,4,276,Sunday,21,16,1,9.0,4.262857142857143
2019-04-22,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,4,276,Monday,22,17,0,3.84,4.8357142857142845
2019-04-23,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,4,276,Tuesday,23,17,0,8.67,5.8357142857142845
2019-04-24,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,4,276,Wednesday,24,17,0,9.0,5.17
2019-04-25,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,4,276,Thursday,25,17,0,2.34,7.171428571428571
2019-04-26,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,4,276,Friday,26,17,0,14.01,7.6000000000000005
2019-04-27,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,4,276,Saturday,27,17,1,6.34,8.791428571428572
2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Sunday,28,17,1,17.34,8.242857142857142
2019-04-29,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,2019,4,276,Monday,29,18,0,0.0,7.765714285714286
2019-04-30,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2019,4,276,Tuesday,30,18,0,5.33,6.765714285714286
2019-05-01,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,5,276,Wednesday,1,18,0,2.0,6.765714285714286
2019-05-02,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,2019,5,276,Thursday,2,18,0,2.34,5.0042857142857144
2019-05-03,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,5,276,Friday,3,18,0,1.68,4.671428571428571
2019-05-04,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,5,276,Saturday,4,18,1,4.01,3.48
2019-05-05,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,5,276,Sunday,5,18,1,9.0,4.4799999999999995
2019-05-06,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,5,276,Monday,6,19,0,7.0,4.387142857142857
2019-05-07,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,5,276,Tuesday,7,19,0,4.68,4.481428571428571
2019-05-08,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,5,276,Wednesday,8,19,0,2.66,5.432857142857143
2019-05-09,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,5,276,Thursday,9,19,0,9.0,5.9071428571428575
2019-05-10,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,5,276,Friday,10,19,0,5.0,6.048571428571429
2019-05-11,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,5,276,Saturday,11,19,1,5.0,5.525714285714287
2019-05-12,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,5,276,Sunday,12,19,1,5.34,5.192857142857143
2019-05-13,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,5,276,Monday,13,20,0,4.67,5.238571428571428
2019-05-14,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,5,276,Tuesday,14,20,0,5.0,5.811428571428572
2019-05-15,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,2019,5,276,Wednesday,15,20,0,6.67,5.097142857142857
2019-05-16,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,5,276,Thursday,16,20,0,4.0,5.097142857142857
2019-05-17,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,5,276,Friday,17,20,0,5.0,4.762857142857143
2019-05-18,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,5,276,Saturday,18,20,1,2.66,5.428571428571429
2019-05-19,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,5,276,Sunday,19,20,1,10.0,5.714285714285714
2019-05-20,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,5,276,Monday,20,21,0,6.67,5.524285714285715
2019-05-21,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,5,276,Tuesday,21,21,0,3.67,5.334285714285714
2019-05-22,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,2019,5,276,Wednesday,22,21,0,5.34,5.928571428571429
2019-05-23,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,5,276,Thursday,23,21,0,8.16,5.547142857142858
2019-05-24,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,2019,5,276,Friday,24,21,0,2.33,5.93
2019-05-25,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,5,276,Saturday,25,21,1,5.34,6.072857142857143
2019-05-26,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,5,276,Sunday,26,21,1,11.0,6.024285714285715
2019-05-27,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,5,276,Monday,27,22,0,6.33,6.167142857142856
2019-05-28,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,5,276,Tuesday,28,22,0,4.67,6.022857142857142
2019-05-29,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,5,276,Wednesday,29,22,0,4.33,5.642857142857143
2019-05-30,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,5,276,Thursday,30,22,0,5.5,6.024285714285715
2019-05-31,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,5,276,Friday,31,22,0,5.0,6.117142857142857
2019-06-01,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,6,276,Saturday,1,22,1,5.99,4.974285714285714
2019-06-02,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,6,276,Sunday,2,22,1,3.0,4.6414285714285715
2019-06-03,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,6,276,Monday,3,23,0,4.0,4.021428571428571
2019-06-04,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,6,276,Tuesday,4,23,0,0.33,4.308571428571429
2019-06-05,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,6,276,Wednesday,5,23,0,6.34,4.2371428571428575
2019-06-06,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,6,276,Thursday,6,23,0,5.0,4.618571428571428
2019-06-07,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,6,276,Friday,7,23,0,7.67,4.619999999999999
2019-06-08,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,6,276,Saturday,8,23,1,6.0,4.619999999999999
2019-06-09,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,6,276,Sunday,9,23,1,3.0,5.381428571428572
2019-06-10,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,6,276,Monday,10,24,0,9.33,5.762857142857143
2019-06-11,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,6,276,Tuesday,11,24,0,3.0,6.477142857142857
2019-06-12,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,6,276,Wednesday,12,24,0,11.34,6.905714285714287
2019-06-13,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,6,276,Thursday,13,24,0,8.0,5.9071428571428575
2019-06-14,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,6,276,Friday,14,24,0,0.68,5.5042857142857144
2019-06-15,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,6,276,Saturday,15,24,1,3.18,6.075714285714286
2019-06-16,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,2019,6,276,Sunday,16,24,1,7.0,5.314285714285715
2019-06-17,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,2019,6,276,Monday,17,25,0,4.0,5.837142857142858
2019-06-18,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,2019,6,276,Tuesday,18,25,0,6.66,4.9314285714285715
2019-06-19,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,2019,6,276,Wednesday,19,25,0,5.0,4.312857142857143
2019-06-20,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,2019,6,276,Thursday,20,25,0,3.67,4.93
2019-06-21,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,2019,6,276,Friday,21,25,0,5.0,4.904285714285714
2019-06-22,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,2019,6,276,Saturday,22,25,1,3.0,4.332857142857143
2019-06-23,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,2019,6,276,Sunday,23,25,1,3.0,5.094285714285713
2019-06-24,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,2019,6,276,Monday,24,26,0,9.33,5.571428571428571
2019-06-25,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2019,6,276,Tuesday,25,26,0,10.0,5.191428571428572
2019-06-26,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2019,6,276,Wednesday,26,26,0,2.34,4.952857142857143
2019-06-27,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,2019,6,276,Thursday,27,26,0,2.0,5.404285714285714
2019-06-28,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,2019,6,276,Friday,28,26,0,8.16,5.594285714285713
2019-06-29,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,2019,6,276,Saturday,29,26,1,4.33,5.334285714285714
2019-06-30,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,2019,6,276,Sunday,30,26,1,1.18,4.8585714285714285
2019-07-01,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,2019,7,276,Monday,1,27,0,6.0,4.191428571428571
2019-07-02,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,2019,7,276,Tuesday,2,27,0,5.33,4.6657142857142855
2019-07-03,4.0,2.849,4.0,30.05,9.0,0.0,1.0,4.0,2019,7,276,Wednesday,3,27,0,5.66,4.951428571428571
2019-07-04,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,2019,7,276,Thursday,4,27,0,4.0,4.547142857142857
2019-07-05,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,2019,7,276,Friday,5,27,0,5.33,4.547142857142857
2019-07-06,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,2019,7,276,Saturday,6,27,1,4.33,4.998571428571428
2019-07-07,5.66,6.463,3.0,25.0,2.0,0.0,3.0,5.0,2019,7,276,Sunday,7,27,1,4.34,4.95
2019-07-08,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,2019,7,276,Monday,8,28,0,5.66,5.045714285714285
2019-07-09,2.67,2.703,8.0,15.0,12.0,4.0,3.0,2.0,2019,7,276,Tuesday,9,28,0,6.0,4.618571428571428
2019-07-10,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,2019,7,276,Wednesday,10,28,0,2.67,5.475714285714285
2019-07-11,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,2019,7,276,Thursday,11,28,0,10.0,5.1899999999999995
2019-07-12,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,2019,7,276,Friday,12,28,0,3.33,6.142857142857143
2019-07-13,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,2019,7,276,Saturday,13,28,1,11.0,6.237142857142857
2019-07-14,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,2019,7,276,Sunday,14,28,1,5.0,6.285714285714286
2019-07-15,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,2019,7,276,Monday,15,29,0,6.0,6.475714285714285
2019-07-16,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,2019,7,276,Tuesday,16,29,0,7.33,7.094285714285713
2019-07-17,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,2019,7,276,Wednesday,17,29,0,7.0,6.235714285714286
2019-07-18,11.0,3.33,1.3,24.0,11.0,0.0,3.0,3.0,2019,7,276,Thursday,18,29,0,3.99,7.331428571428572
2019-07-19,7.33,5.34,4.0,28.0,15.0,0.0,3.0,7.0,2019,7,276,Friday,19,29,0,11.0,6.807142857142857
2019-07-20,4.34,4.449,1.0,17.2,4.0,0.0,6.0,2.0,2019,7,276,Saturday,20,29,1,7.33,6.7128571428571435
